Product_Url,Product_Name,Rating-Star,Price,Ratings & Reviews,Specification,Offer
https://www.flipkart.com//vivo-t1-5g-rainbow-fantasy-128-gb/p/itm594222523bd8f?pid=MOBGB9TYFQR3FQZT&lid=LSTMOBGB9TYFQR3FQZTTIVBCR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=3d85722d-f07c-4d66-8a25-10ae06d5be6a.MOBGB9TYFQR3FQZT.SEARCH&ppt=None&ppn=None&ssid=lbpw8tggwg0000001673531505323,"vivo T1 5G (Rainbow Fantasy, 128 GB)",4.4,"₹16,990","1,58,204 Ratings & 12,538 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 Processor1 Year Handset and 6 Months Accessories,19% off
https://www.flipkart.com//vivo-t1-5g-rainbow-fantasy-128-gb/p/itm594222523bd8f?pid=MOBGB9TYGW5NGXVH&lid=LSTMOBGB9TYGW5NGXVHWMF5TV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGB9TYGW5NGXVH.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"vivo T1 5G (Rainbow Fantasy, 128 GB)",4.3,"₹15,990","59,607 Ratings & 4,787 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryTurbo Processor Snapdragon 695 Processor1 Year Handset and 6 Months Accessories,20% off
https://www.flipkart.com//apple-iphone-13-pink-128-gb/p/itm6e30c6ee045d2?pid=MOBG6VF5GXVFTQ5Y&lid=LSTMOBG6VF5GXVFTQ5YSGQY4O&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBG6VF5GXVFTQ5Y.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"APPLE iPhone 13 (Pink, 128 GB)",4.7,"₹60,999","1,77,959 Ratings & 9,804 Reviews",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,12% off
https://www.flipkart.com//samsung-galaxy-s21-fe-5g-graphite-128-gb/p/itm7be0f72fff180?pid=MOBGBPFZSPRG8GSU&lid=LSTMOBGBPFZSPRG8GSUYZCRY0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGBPFZSPRG8GSU.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"SAMSUNG Galaxy S21 FE 5G (Graphite, 128 GB)",4.4,"₹34,999","29,170 Ratings & 3,007 Reviews",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,53% off
https://www.flipkart.com//apple-iphone-13-starlight-128-gb/p/itmc9604f122ae7f?pid=MOBG6VF5ADKHKXFX&lid=LSTMOBG6VF5ADKHKXFXQGX7PK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBG6VF5ADKHKXFX.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"APPLE iPhone 13 (Starlight, 128 GB)",4.7,"₹60,999","1,77,959 Ratings & 9,804 Reviews",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,12% off
https://www.flipkart.com//apple-iphone-14-blue-128-gb/p/itmdb77f40da6b6d?pid=MOBGHWFHSV7GUFWA&lid=LSTMOBGHWFHSV7GUFWA3AV8J8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGHWFHSV7GUFWA.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"APPLE iPhone 14 (Blue, 128 GB)",4.6,"₹73,990","1,038 Ratings & 70 Reviews","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",7% off
https://www.flipkart.com//infinix-smart-6-hd-aqua-sky-32-gb/p/itme9743e28b0cf7?pid=MOBGGMHWZZR7GB6R&lid=LSTMOBGGMHWZZR7GB6R7FNENW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGGMHWZZR7GB6R.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"Infinix Smart 6 HD (Aqua Sky, 32 GB)",4.4,"₹5,799","16,112 Ratings & 868 Reviews",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio A22 Processor1 Year on Handset and 6 Months on Accessories,35% off
https://www.flipkart.com//vivo-t1x-space-blue-128-gb/p/itm9e8207e7825a9?pid=MOBGG56ZR25JKP8Y&lid=LSTMOBGG56ZR25JKP8YGTSEZ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGG56ZR25JKP8Y.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"vivo T1X (Space Blue, 128 GB)",4.4,"₹14,999","3,415 Ratings & 211 Reviews",6 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories,21% off
https://www.flipkart.com//apple-iphone-13-midnight-128-gb/p/itmca361aab1c5b0?pid=MOBG6VF5Q82T3XRS&lid=LSTMOBG6VF5Q82T3XRSOXJLM9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBG6VF5Q82T3XRS.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"APPLE iPhone 13 (Midnight, 128 GB)",4.7,"₹60,999","1,77,959 Ratings & 9,804 Reviews",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,12% off
https://www.flipkart.com//infinix-smart-6-hd-origin-blue-32-gb/p/itme9743e28b0cf7?pid=MOBGGMHWHDPHYSNX&lid=LSTMOBGGMHWHDPHYSNX0ZW5L4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGGMHWHDPHYSNX.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"Infinix Smart 6 HD (Origin Blue, 32 GB)",4.4,"₹5,799","16,112 Ratings & 868 Reviews",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio A22 Processor1 Year on Handset and 6 Months on Accessories,35% off
https://www.flipkart.com//vivo-t1-44w-starry-sky-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVMW2UDXZY&lid=LSTMOBGDRHVMW2UDXZYVNQXYN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGDRHVMW2UDXZY.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"vivo T1 44W (Starry Sky, 128 GB)",4.4,"₹15,999","43,289 Ratings & 3,353 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,23% off
https://www.flipkart.com//vivo-t1-44w-midnight-galaxy-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVXFVCGS23&lid=LSTMOBGDRHVXFVCGS23BNMEFR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGDRHVXFVCGS23.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"vivo T1 44W (Midnight Galaxy, 128 GB)",4.4,"₹15,999","43,289 Ratings & 3,353 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,23% off
https://www.flipkart.com//poco-m4-pro-5g-power-black-128-gb/p/itm775f526b8e5c0?pid=MOBGBEU7PHVYAJQ8&lid=LSTMOBGBEU7PHVYAJQ8FQPCNX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGBEU7PHVYAJQ8.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"POCO M4 Pro 5G (Power Black, 128 GB)",4.2,"₹13,999","41,584 Ratings & 3,730 Reviews","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories",30% off
https://www.flipkart.com//realme-9i-prism-blue-128-gb/p/itm3e9987219f652?pid=MOBGBMZHMUHYWFAE&lid=LSTMOBGBMZHMUHYWFAE85XWU8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGBMZHMUHYWFAE.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"realme 9i (Prism Blue, 128 GB)",4.5,"₹12,599","1,17,046 Ratings & 6,906 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryQualcomm Snapdragon 680 (SM6225) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,25% off
https://www.flipkart.com//realme-c33-sandy-gold-32-gb/p/itma112335dbe78a?pid=MOBGHBJGF9QZYSZX&lid=LSTMOBGHBJGF9QZYSZXROLVZH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGHBJGF9QZYSZX.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"realme C33 (Sandy Gold, 32 GB)",4.4,"₹8,999","16,638 Ratings & 703 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,25% off
https://www.flipkart.com//realme-c33-aqua-blue-32-gb/p/itma112335dbe78a?pid=MOBGHBJGFKM7MNQH&lid=LSTMOBGHBJGFKM7MNQHMLW6ZM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGHBJGFKM7MNQH.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"realme C33 (Aqua Blue, 32 GB)",4.4,"₹8,999","16,638 Ratings & 703 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,25% off
https://www.flipkart.com//realme-c33-night-sea-32-gb/p/itma112335dbe78a?pid=MOBGHBJGGVPHHTYQ&lid=LSTMOBGHBJGGVPHHTYQPKXLM2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGHBJGGVPHHTYQ.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"realme C33 (Night Sea, 32 GB)",4.4,"₹8,999","16,638 Ratings & 703 Reviews",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,25% off
https://www.flipkart.com//vivo-t1-5g-starlight-black-128-gb/p/itm594222523bd8f?pid=MOBGB9TYNDFYKNQ6&lid=LSTMOBGB9TYNDFYKNQ6QMGH15&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGB9TYNDFYKNQ6.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"vivo T1 5G (Starlight Black, 128 GB)",4.3,"₹15,990","59,607 Ratings & 4,787 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 Processor1 Year Handset and 6 Months Accessories,20% off
https://www.flipkart.com//realme-9-stargaze-white-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHUGUDPEY4&lid=LSTMOBGDYSHUGUDPEY4MMBTA2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGDYSHUGUDPEY4.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"realme 9 (Stargaze White, 128 GB)",4.4,"₹14,599","55,851 Ratings & 4,062 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,30% off
https://www.flipkart.com//realme-9-meteor-black-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHYBBS2BBF&lid=LSTMOBGDYSHYBBS2BBFXEWCRR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGDYSHYBBS2BBF.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"realme 9 (Meteor Black, 128 GB)",4.4,"₹14,599","55,851 Ratings & 4,062 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,30% off
https://www.flipkart.com//realme-9-meteor-black-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHVUMESCUV&lid=LSTMOBGDYSHVUMESCUVBK8HJW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGDYSHVUMESCUV.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"realme 9 (Meteor Black, 128 GB)",4.4,"₹15,599","20,705 Ratings & 1,568 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,32% off
https://www.flipkart.com//realme-9-sunburst-gold-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHHVWMECHS&lid=LSTMOBGDYSHHVWMECHSTFXBTZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGDYSHHVWMECHS.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"realme 9 (Sunburst Gold, 128 GB)",4.4,"₹14,599","55,851 Ratings & 4,062 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ AMOLED Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,30% off
https://www.flipkart.com//poco-m4-pro-5g-yellow-128-gb/p/itme2c365d979338?pid=MOBGBEU99VVSJWG6&lid=LSTMOBGBEU99VVSJWG6JHNSLR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGBEU99VVSJWG6.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"POCO M4 Pro 5G (Yellow, 128 GB)",4.2,"₹13,999","41,584 Ratings & 3,730 Reviews","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories",30% off
https://www.flipkart.com//infinix-hot-12-7-purple-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZGCPGJHQZ&lid=LSTMOBGHY3ZGCPGJHQZEDNIE6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGHY3ZGCPGJHQZ.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"Infinix Hot 12 (7° Purple, 64 GB)",4.2,"₹8,899","14,985 Ratings & 1,110 Reviews",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,31% off
https://www.flipkart.com//infinix-hot-12-exploratory-blue-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZZNPU26HB&lid=LSTMOBGHY3ZZNPU26HBXFOZSZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=9778f554-7a6a-447a-8787-6f093eee4e99.MOBGHY3ZZNPU26HB.SEARCH&ppt=None&ppn=None&ssid=vuctiso24g0000001673531508768,"Infinix Hot 12 (Exploratory Blue, 64 GB)",4.2,"₹8,899","14,985 Ratings & 1,110 Reviews",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,31% off
